RUN	XFSCustomSimulationTest	78rs	xfscustomsimulationtest	1528308638658	 	2.0
USER	TAU	273	START	1528308642303	1528308642303
USER	TAU	274	START	1528308642314	1528308642314
USER	PU	337	START	1528308642314	1528308642314
USER	TAU	275	START	1528308642324	1528308642324
USER	TAU	276	START	1528308642334	1528308642334
REQUEST	TAU	31		searching	1528308642223	1528308642340	OK	 
USER	TAU	31	END	1528308640153	1528308642341
USER	TAU	277	START	1528308642343	1528308642343
USER	TAU	278	START	1528308642353	1528308642353
USER	TAU	279	START	1528308642353	1528308642353
USER	TAU	280	START	1528308642363	1528308642363
USER	TAU	281	START	1528308642373	1528308642373
REQUEST	TAU	32		searching	1528308642274	1528308642381	OK	 
USER	TAU	32	END	1528308640164	1528308642382
USER	TAU	282	START	1528308642384	1528308642384
USER	TAU	283	START	1528308642404	1528308642404
USER	PU	338	START	1528308642413	1528308642413
USER	TAU	284	START	1528308642413	1528308642413
REQUEST	TAU	33		searching	1528308642314	1528308642415	OK	 
USER	TAU	33	END	1528308640174	1528308642416
USER	TAU	285	START	1528308642423	1528308642423
USER	TAU	286	START	1528308642434	1528308642434
USER	TAU	287	START	1528308642444	1528308642444
REQUEST	TAU	34		searching	1528308642353	1528308642450	OK	 
USER	TAU	288	START	1528308642454	1528308642454
USER	TAU	289	START	1528308642454	1528308642454
USER	TAU	34	END	1528308640183	1528308642459
USER	TAU	290	START	1528308642466	1528308642466
USER	TAU	291	START	1528308642474	1528308642474
USER	TAU	292	START	1528308642484	1528308642484
USER	TAU	293	START	1528308642494	1528308642494
REQUEST	TAU	35		searching	1528308642404	1528308642504	OK	 
USER	TAU	294	START	1528308642508	1528308642508
USER	TAU	35	END	1528308640193	1528308642511
USER	TAU	295	START	1528308642516	1528308642516
USER	PU	339	START	1528308642516	1528308642516
USER	TAU	296	START	1528308642523	1528308642523
USER	TAU	297	START	1528308642535	1528308642535
USER	TAU	299	START	1528308642544	1528308642544
USER	TAU	298	START	1528308642545	1528308642545
USER	TAU	300	START	1528308642554	1528308642554
USER	TAU	301	START	1528308642563	1528308642563
USER	TAU	302	START	1528308642573	1528308642573
USER	TAU	303	START	1528308642584	1528308642584
USER	TAU	304	START	1528308642594	1528308642594
REQUEST	PU	216		pinging	1528308642484	1528308642597	OK	 
USER	PU	216	END	1528308640214	1528308642602
USER	TAU	305	START	1528308642603	1528308642603
REQUEST	TAU	36		searching	1528308642444	1528308642603	OK	 
USER	TAU	36	END	1528308640203	1528308642606
USER	TAU	306	START	1528308642615	1528308642615
USER	PU	340	START	1528308642616	1528308642616
USER	TAU	307	START	1528308642627	1528308642627
USER	TAU	309	START	1528308642633	1528308642633
USER	TAU	308	START	1528308642635	1528308642635
REQUEST	TAU	37		searching	1528308642534	1528308642643	OK	 
USER	TAU	37	END	1528308640214	1528308642649
USER	TAU	310	START	1528308642645	1528308642645
USER	TAU	311	START	1528308642655	1528308642655
USER	TAU	312	START	1528308642666	1528308642666
USER	TAU	313	START	1528308642674	1528308642674
REQUEST	TAU	38		searching	1528308642573	1528308642679	OK	 
USER	TAU	38	END	1528308640224	1528308642681
USER	TAU	314	START	1528308642693	1528308642693
USER	TAU	315	START	1528308642703	1528308642703
USER	TAU	316	START	1528308642713	1528308642713
USER	PU	341	START	1528308642713	1528308642713
USER	TAU	317	START	1528308642724	1528308642724
USER	TAU	319	START	1528308642734	1528308642734
USER	TAU	318	START	1528308642734	1528308642734
REQUEST	TAU	39		searching	1528308642613	1528308642735	OK	 
USER	TAU	39	END	1528308640235	1528308642737
USER	TAU	320	START	1528308642744	1528308642744
USER	TAU	321	START	1528308642753	1528308642753
USER	TAU	322	START	1528308642763	1528308642763
USER	TAU	323	START	1528308642773	1528308642773
USER	TAU	324	START	1528308642783	1528308642783
USER	TAU	325	START	1528308642794	1528308642794
REQUEST	CDU	4		fetching course details Redirect 1	1528308642663	1528308642796	OK	 
USER	TAU	326	START	1528308642804	1528308642804
USER	TAU	327	START	1528308642813	1528308642813
USER	PU	342	START	1528308642813	1528308642813
USER	TAU	328	START	1528308642824	1528308642824
USER	TAU	329	START	1528308642824	1528308642824
REQUEST	TAU	40		searching	1528308642703	1528308642823	OK	 
USER	TAU	40	END	1528308640243	1528308642827
USER	TAU	330	START	1528308642835	1528308642835
REQUEST	TAU	41		searching	1528308642744	1528308642845	OK	 
USER	TAU	41	END	1528308640253	1528308642850
REQUEST	TAU	42		searching	1528308642794	1528308642897	OK	 
USER	TAU	42	END	1528308640263	1528308642902
USER	SVU	234	START	1528308642914	1528308642914
USER	CDU	235	START	1528308642915	1528308642915
USER	PU	343	START	1528308642915	1528308642915
USER	TAU	331	START	1528308642933	1528308642933
USER	TAU	346	START	1528308642934	1528308642934
REQUEST	TAU	43		searching	1528308642833	1528308642939	OK	 
USER	TAU	332	START	1528308642944	1528308642944
USER	TAU	347	START	1528308642944	1528308642944
USER	TAU	333	START	1528308642959	1528308642959
USER	TAU	348	START	1528308642959	1528308642959
USER	TAU	43	END	1528308640273	1528308642959
USER	TAU	349	START	1528308642964	1528308642964
USER	TAU	350	START	1528308642973	1528308642973
USER	TAU	351	START	1528308642983	1528308642983
USER	TAU	352	START	1528308642983	1528308642983
USER	TAU	353	START	1528308642994	1528308642994
USER	TAU	354	START	1528308643013	1528308643013
USER	PU	447	START	1528308643013	1528308643013
USER	TAU	355	START	1528308643023	1528308643023
USER	TAU	356	START	1528308643033	1528308643033
REQUEST	TAU	44		searching	1528308642874	1528308643041	OK	 
USER	TAU	44	END	1528308640284	1528308643042
USER	TAU	357	START	1528308643043	1528308643043
REQUEST	TAU	45		searching	1528308642904	1528308643044	OK	 
USER	TAU	45	END	1528308640294	1528308643046
USER	TAU	358	START	1528308643054	1528308643054
USER	TAU	359	START	1528308643064	1528308643064
USER	TAU	360	START	1528308643073	1528308643073
USER	TAU	362	START	1528308643084	1528308643084
USER	TAU	361	START	1528308643084	1528308643084
USER	TAU	363	START	1528308643094	1528308643094
REQUEST	PU	217		pinging	1528308643001	1528308643092	OK	 
USER	PU	217	END	1528308640313	1528308643099
USER	TAU	364	START	1528308643103	1528308643103
REQUEST	TAU	46		searching	1528308642963	1528308643110	OK	 
USER	TAU	365	START	1528308643113	1528308643113
USER	PU	448	START	1528308643114	1528308643114
USER	TAU	46	END	1528308640304	1528308643115
USER	TAU	366	START	1528308643124	1528308643124
REQUEST	TAU	47		searching	1528308643033	1528308643131	OK	 
USER	TAU	367	START	1528308643134	1528308643134
USER	TAU	47	END	1528308640313	1528308643134
USER	TAU	368	START	1528308643143	1528308643143
USER	TAU	369	START	1528308643153	1528308643153
REQUEST	TAU	48		searching	1528308643054	1528308643155	OK	 
USER	TAU	48	END	1528308640323	1528308643157
USER	TAU	370	START	1528308643163	1528308643163
USER	TAU	371	START	1528308643174	1528308643174
USER	TAU	372	START	1528308643174	1528308643174
USER	TAU	373	START	1528308643184	1528308643184
REQUEST	TAU	49		searching	1528308643084	1528308643191	OK	 
USER	TAU	49	END	1528308640334	1528308643192
USER	TAU	374	START	1528308643194	1528308643194
USER	TAU	375	START	1528308643203	1528308643203
USER	PU	449	START	1528308643213	1528308643213
USER	TAU	376	START	1528308643213	1528308643213
USER	TAU	377	START	1528308643224	1528308643224
USER	TAU	378	START	1528308643234	1528308643234
USER	TAU	379	START	1528308643256	1528308643256
USER	TAU	380	START	1528308643257	1528308643257
